GEOID,state,county,borough,tract,median_income_2020,pct_white_2020,pct_black_2020,pct_asian_2020,pct_hispanic_2020,pct_under5_2020,pct_65plus_2020,pct_owner_2020,pct_renter_2020,pop_total_2020,hh_total_2020,median_income_2021,pct_white_2021,pct_black_2021,pct_asian_2021,pct_hispanic_2021,pct_under5_2021,pct_65plus_2021,pct_owner_2021,pct_renter_2021,pop_total_2021,hh_total_2021,median_income_2022,pct_white_2022,pct_black_2022,pct_asian_2022,pct_hispanic_2022,pct_under5_2022,pct_65plus_2022,pct_owner_2022,pct_renter_2022,pop_total_2022,hh_total_2022,median_income_2023,pct_white_2023,pct_black_2023,pct_asian_2023,pct_hispanic_2023,pct_under5_2023,pct_65plus_2023,pct_owner_2023,pct_renter_2023,pop_total_2023,hh_total_2023
36005020900,36,005,Bronx,020900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39795,13.091,41.78,0.555,59.464,6.335,7.388,2.262,97.738,5225,1989
36005021001,36,005,Bronx,021001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46223,5.533,57.933,11.544,35.204,8.459,15.534,26.975,73.025,7519,3570
36005021002,36,005,Bronx,021002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70500,8.037,41.326,21.039,31.343,6.105,14.343,19.206,80.794,7453,3046
36005021100,36,005,Bronx,021100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50204,12.319,32.968,1.16,66.381,4.181,14.624,8.508,91.492,6291,2057
36005021200,36,005,Bronx,021200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69088,8.456,36.197,32.543,32.734,10.522,16.453,21.562,78.438,5227,2356
36005021301,36,005,Bronx,021301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47959,6.19,36.093,0.0,72.508,9.405,7.074,29.111,70.889,1244,450
36005021302,36,005,Bronx,021302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30473,6.228,44.772,0.964,58.44,6.067,26.713,1.186,98.814,5604,2361
36005021501,36,005,Bronx,021501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43750,19.666,20.035,1.453,81.895,10.321,6.678,4.186,95.814,4612,1314
36005021502,36,005,Bronx,021502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,9.794,31.512,0.014,75.766,5.422,5.566,8.348,91.652,6953,2228
36005021601,36,005,Bronx,021601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54565,19.137,18.129,9.353,66.372,7.338,9.188,16.432,83.568,4865,1564
36005021602,36,005,Bronx,021602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59408,4.887,31.289,31.368,27.065,6.447,13.588,24.697,75.303,6344,2389
36005021700,36,005,Bronx,021700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41416,4.314,33.0,3.588,56.686,6.608,9.431,1.849,98.151,5100,1839
36005021800,36,005,Bronx,021800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58807,6.009,16.653,4.569,75.037,4.685,10.296,22.232,77.768,6041,2294
36005021900,36,005,Bronx,021900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48623,6.947,26.908,2.544,69.961,5.675,16.634,0.0,100.0,1022,419
36005022000,36,005,Bronx,022000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23468,10.153,28.143,4.892,67.596,12.257,9.627,10.883,89.117,1901,634
36005022101,36,005,Bronx,022101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58186,11.301,25.087,2.298,66.978,7.641,9.565,0.0,100.0,3743,1301
36005022102,36,005,Bronx,022102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37022,10.923,15.146,0.0,80.546,5.716,9.701,0.0,100.0,5896,1641
36005022200,36,005,Bronx,022200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56029,5.45,6.842,35.543,53.709,6.237,8.962,15.856,84.144,3303,1110
36005022300,36,005,Bronx,022300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45007,18.782,18.187,0.999,81.39,12.31,7.259,0.0,100.0,5207,2154
36005022401,36,005,Bronx,022401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67824,18.275,23.695,9.652,55.815,5.182,16.891,18.614,81.386,2528,967
36005022403,36,005,Bronx,022403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91225,12.697,26.148,3.479,60.402,10.868,6.887,17.269,82.731,2788,1106
36005022404,36,005,Bronx,022404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59482,18.786,26.22,5.464,54.322,2.687,14.89,22.349,77.651,4466,1933
36005022500,36,005,Bronx,022500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53191,11.001,26.392,0.776,72.81,7.122,5.91,6.293,93.707,9408,2336
36005022701,36,005,Bronx,022701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37134,2.162,54.334,0.961,41.862,6.687,6.627,1.418,98.582,4995,2045
36005022702,36,005,Bronx,022702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27446,2.349,32.576,1.723,64.526,5.168,17.776,6.204,93.796,1277,548
36005022703,36,005,Bronx,022703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66146,32.06,31.944,2.546,65.856,8.102,13.079,0.0,100.0,1728,708
36005022800,36,005,Bronx,022800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87961,18.993,16.539,15.383,53.281,6.918,11.755,12.991,87.009,5623,2317
36005022901,36,005,Bronx,022901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52763,9.439,49.251,0.776,51.868,5.035,3.934,1.527,98.473,5541,1964
36005022902,36,005,Bronx,022902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35313,6.576,24.298,1.883,73.788,11.207,11.053,20.052,79.948,3239,1157
36005023000,36,005,Bronx,023000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55460,31.781,14.364,8.219,53.425,11.859,8.297,17.238,82.762,2555,963
36005023100,36,005,Bronx,023100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59388,4.586,63.567,1.72,36.178,0.955,17.07,13.415,86.585,1570,410
36005023200,36,005,Bronx,023200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45125,33.144,11.332,9.22,40.983,10.967,9.789,23.782,76.218,2462,862
36005023301,36,005,Bronx,023301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42778,3.367,37.039,1.336,59.995,1.978,14.244,8.131,91.869,3742,1648
36005023302,36,005,Bronx,023302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65156,6.821,29.031,1.337,71.432,8.104,5.484,5.979,94.021,3665,1037
36005023501,36,005,Bronx,023501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37194,0.692,22.577,0.331,87.056,6.442,12.432,0.804,99.196,3322,1244
36005023502,36,005,Bronx,023502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47484,4.902,32.82,1.961,69.374,7.633,12.862,2.489,97.511,4284,1607
36005023600,36,005,Bronx,023600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54583,20.724,14.419,4.744,65.605,9.238,11.049,13.824,86.176,1602,557
36005023702,36,005,Bronx,023702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44583,5.541,37.444,0.0,61.841,7.596,6.881,5.573,94.427,1119,323
36005023703,36,005,Bronx,023703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27763,17.142,32.041,1.004,79.079,8.443,8.738,1.608,98.392,5081,1804
36005023704,36,005,Bronx,023704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32984,25.28,21.509,0.0,80.213,3.744,7.871,0.0,100.0,3659,1452
36005023800,36,005,Bronx,023800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67750,24.687,10.568,7.811,63.701,5.221,7.561,30.283,69.717,2394,743
36005023900,36,005,Bronx,023900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51172,4.646,27.355,0.0,79.092,13.48,4.966,1.427,98.573,9384,2663
36005024000,36,005,Bronx,024000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72608,23.077,30.552,1.664,53.774,3.521,12.057,44.856,55.144,4147,1351
36005024100,36,005,Bronx,024100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29527,15.85,27.658,2.18,62.078,6.938,11.123,0.0,100.0,6284,2350
36005024300,36,005,Bronx,024300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24293,11.543,34.628,0.204,67.098,6.362,9.043,0.0,100.0,4401,1985
36005024400,36,005,Bronx,024400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78854,29.013,6.688,9.502,53.875,2.721,9.502,39.832,60.168,2168,831
36005024501,36,005,Bronx,024501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49904,11.025,34.92,0.0,67.956,6.702,14.238,6.788,93.212,5043,1591
36005024502,36,005,Bronx,024502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37448,15.673,31.094,0.0,73.635,6.34,7.975,9.373,90.627,3975,1259
36005024600,36,005,Bronx,024600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95703,30.279,4.346,22.201,44.166,5.999,20.453,35.057,64.943,2117,793
36005024700,36,005,Bronx,024700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47283,6.321,52.935,7.844,40.237,3.499,11.343,1.078,98.922,1772,742
36005024800,36,005,Bronx,024800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78839,39.342,13.917,14.229,45.21,0.68,19.785,22.893,77.107,3528,1210
36005024900,36,005,Bronx,024900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36005025000,36,005,Bronx,025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109667,51.434,8.457,21.053,33.902,7.26,13.358,50.321,49.679,2755,936
36005025100,36,005,Bronx,025100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50410,8.285,25.359,4.647,69.963,6.267,11.831,15.564,84.436,6542,2313
36005025200,36,005,Bronx,025200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80583,45.36,6.419,8.894,42.459,11.717,8.585,29.162,70.838,2586,895
36005025300,36,005,Bronx,025300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43421,2.863,25.443,2.469,77.903,8.749,6.889,2.963,97.037,5589,1856
36005025400,36,005,Bronx,025400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66053,52.517,1.373,8.49,39.502,3.915,22.42,42.016,57.984,1967,764
36005025500,36,005,Bronx,025500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55042,4.615,20.533,1.005,82.331,4.265,16.756,4.243,95.757,6565,2357
36005025600,36,005,Bronx,025600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58924,38.522,17.368,8.293,42.668,10.096,15.625,28.478,71.522,1664,611
36005025700,36,005,Bronx,025700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55962,5.513,34.677,0.0,75.222,7.706,10.136,11.257,88.743,1687,684
36005026100,36,005,Bronx,026100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60357,6.496,54.576,4.505,38.928,4.22,15.268,79.636,20.364,2109,1154
36005026300,36,005,Bronx,026300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44709,12.413,13.078,0.473,83.966,7.67,19.713,1.699,98.301,6767,2178
36005026400,36,005,Bronx,026400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58307,50.706,7.986,4.534,54.978,6.207,10.392,41.57,58.43,5735,2165
36005026500,36,005,Bronx,026500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60495,12.461,7.829,7.238,87.128,7.623,7.649,3.46,96.54,7792,2341
36005026601,36,005,Bronx,026601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47266,42.388,4.33,1.711,61.697,4.12,16.969,15.232,84.768,2864,1359
36005026602,36,005,Bronx,026602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51442,38.152,11.936,9.982,48.291,4.454,21.84,14.437,85.563,5119,2459
36005026701,36,005,Bronx,026701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44750,10.056,17.292,6.464,72.839,10.428,9.604,1.236,98.764,3759,1294
36005026702,36,005,Bronx,026702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61494,10.374,18.748,0.0,87.471,7.44,14.684,17.088,82.912,7702,2651
36005026900,36,005,Bronx,026900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29140,27.216,23.441,2.031,79.474,6.499,10.657,10.289,89.711,4185,1905
36005027300,36,005,Bronx,027300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54096,20.787,24.312,0.084,70.0,9.846,17.022,10.867,89.133,7120,2954
36005027401,36,005,Bronx,027401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104811,64.156,6.613,4.187,36.431,6.418,13.559,74.313,25.687,5111,1783
36005027402,36,005,Bronx,027402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101667,62.833,2.667,4.13,28.391,6.797,23.516,70.885,29.115,3487,1288
36005027600,36,005,Bronx,027600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,26.316,73.684,0.0,0.0,19.298,1.754,0.0,100.0,57,18
36005027700,36,005,Bronx,027700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54482,22.087,10.458,0.382,81.805,6.137,7.163,8.44,91.56,4188,1789
36005027900,36,005,Bronx,027900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,23.447,19.675,1.516,53.624,8.0,13.572,22.129,77.871,8112,2978
36005028100,36,005,Bronx,028100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79886,35.849,22.295,5.353,39.835,4.67,41.002,45.935,54.065,3512,1685
36005028300,36,005,Bronx,028300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14194,27.635,26.669,0.04,77.112,1.73,7.562,3.472,96.528,2486,1037
36005028400,36,005,Bronx,028400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,27.917,47.917,4.375,23.958,0.0,28.125,,,480,0
36005028500,36,005,Bronx,028500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74965,41.916,11.756,6.437,49.471,7.797,18.404,28.018,71.982,3309,1781
36005028600,36,005,Bronx,028600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72857,50.592,5.325,24.753,30.572,1.183,37.574,52.4,47.6,1014,500
36005028700,36,005,Bronx,028700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64127,37.246,5.113,6.566,62.347,2.528,13.306,36.568,63.432,3442,1247
36005028800,36,005,Bronx,028800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97424,63.854,5.751,19.754,10.68,6.199,14.19,55.166,44.834,2678,1026
36005028900,36,005,Bronx,028900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55977,23.045,11.409,4.75,71.114,7.636,16.591,22.4,77.6,4400,1942
36005029301,36,005,Bronx,029301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119643,61.884,11.532,6.118,20.52,3.79,42.339,87.041,12.959,1847,926
36005029302,36,005,Bronx,029302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132405,62.892,12.228,6.713,19.107,4.094,31.169,67.168,32.832,5422,2595
36005029500,36,005,Bronx,029500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100600,49.062,5.583,11.209,38.737,2.695,19.293,66.063,33.937,4639,2098
36005029600,36,005,Bronx,029600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56747,44.596,17.172,10.081,37.933,6.536,11.277,11.833,88.167,2341,1031
36005029700,36,005,Bronx,029700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90714,62.575,14.217,5.298,17.118,3.428,34.956,55.065,44.935,4171,1856
36005030000,36,005,Bronx,030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84279,51.079,7.385,11.775,43.533,4.243,14.359,38.172,61.828,6811,2494
36005030100,36,005,Bronx,030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86672,54.076,10.955,2.93,31.401,6.178,43.822,45.524,54.476,1570,659
36005030201,36,005,Bronx,030201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,6.813,62.296,0.0,35.152,7.763,21.145,41.787,58.213,3684,1656
36005030202,36,005,Bronx,030202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78435,2.763,83.322,0.016,16.206,7.624,19.278,40.509,59.491,6152,2634
36005030701,36,005,Bronx,030701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121764,64.967,4.934,5.244,20.575,10.069,28.988,47.078,52.922,5492,2413
36005030900,36,005,Bronx,030900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122500,78.689,5.827,2.886,15.134,2.644,47.855,54.836,45.164,3707,1406
36005031000,36,005,Bronx,031000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142671,37.854,15.763,17.986,35.496,1.928,32.978,70.537,29.463,4409,1266
36005031200,36,005,Bronx,031200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124474,26.925,15.646,17.283,44.572,7.338,20.679,64.107,35.893,1649,560
36005031400,36,005,Bronx,031400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111917,38.93,25.526,8.646,51.052,4.62,22.553,67.672,32.328,2186,597
36005031600,36,005,Bronx,031600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78864,36.591,9.066,11.944,36.374,5.483,25.787,56.285,43.715,1842,716
36005031800,36,005,Bronx,031800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98017,35.918,22.277,14.475,36.359,2.453,20.854,74.825,25.175,2038,572
36005031900,36,005,Bronx,031900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,59.055,19.948,5.906,28.74,0.0,6.168,0.0,100.0,762,4
36005032300,36,005,Bronx,032300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101512,68.551,9.915,3.825,23.654,4.739,41.114,65.248,34.752,4811,2725
36005032400,36,005,Bronx,032400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40955,15.289,30.24,15.761,43.402,5.974,15.255,10.748,89.252,2963,1256
36005032600,36,005,Bronx,032600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99962,34.157,16.773,18.924,29.331,1.919,17.18,47.879,52.121,3440,1061
36005032800,36,005,Bronx,032800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49422,17.751,25.789,8.383,52.712,1.627,11.218,10.321,89.679,4056,1463
36005033000,36,005,Bronx,033000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48750,34.809,29.007,2.093,35.447,6.22,19.039,13.909,86.091,5016,2164
36005033201,36,005,Bronx,033201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35400,38.467,11.496,3.371,58.016,6.427,22.678,21.982,78.018,4123,2311
36005033202,36,005,Bronx,033202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47557,14.319,23.807,8.99,59.883,4.158,33.236,20.662,79.338,3415,1481
36005033400,36,005,Bronx,033400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,3.846,92.308,0.0,3.846,0.0,0.0,0.0,100.0,26,4
36005033500,36,005,Bronx,033500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106597,58.879,13.15,2.124,30.321,5.874,18.075,48.883,51.117,2213,761
36005033601,36,005,Bronx,033601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23453,6.865,44.123,3.153,52.185,11.335,12.353,3.306,96.694,5011,2178
36005033602,36,005,Bronx,033602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47398,12.641,55.758,0.0,38.009,4.069,24.502,46.329,53.671,1155,572
36005033700,36,005,Bronx,033700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147543,77.139,1.473,10.694,14.376,3.015,28.226,74.159,25.841,2852,1041
36005033801,36,005,Bronx,033801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70418,3.492,39.264,2.076,41.718,11.043,9.958,18.589,81.411,2119,893
36005033802,36,005,Bronx,033802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70508,7.739,41.072,7.407,53.068,5.97,8.015,7.345,92.655,1809,531
36005034000,36,005,Bronx,034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50208,8.806,33.708,3.185,57.973,7.72,11.523,23.068,76.932,5337,1825
36005034200,36,005,Bronx,034200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70910,11.265,58.959,0.659,35.244,14.097,17.721,40.502,59.498,1518,637
36005034300,36,005,Bronx,034300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89554,37.54,5.771,13.053,49.838,9.493,18.716,48.785,51.215,1854,576
36005034400,36,005,Bronx,034400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71920,17.113,54.175,5.052,36.856,13.196,14.897,58.937,41.063,1940,621
36005034500,36,005,Bronx,034500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115461,39.471,11.143,0.987,45.848,2.527,17.304,55.41,44.59,4155,1608
36005034800,36,005,Bronx,034800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53024,6.341,48.483,9.035,38.512,5.647,12.907,37.263,62.737,6198,2163
36005035000,36,005,Bronx,035000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69293,2.323,80.178,5.635,18.784,4.795,9.343,47.292,52.708,2023,757
36005035100,36,005,Bronx,035100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105086,44.615,9.858,3.814,41.929,6.42,10.798,44.812,55.188,3723,1330
36005035600,36,005,Bronx,035600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86014,2.555,80.473,1.061,17.261,6.654,12.777,56.509,43.491,2074,676
36005035800,36,005,Bronx,035800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85296,8.352,73.622,0.32,24.229,6.271,19.079,69.037,30.963,7495,2700
36005035900,36,005,Bronx,035900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28955,3.803,37.718,0.0,58.264,8.188,10.549,9.439,90.561,3261,1462
36005036000,36,005,Bronx,036000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83351,11.707,55.43,4.196,33.639,2.362,25.458,68.756,31.244,2836,973
36005036100,36,005,Bronx,036100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26083,12.645,36.639,0.0,77.715,8.384,15.001,3.148,96.852,5093,2065
36005036300,36,005,Bronx,036300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28259,13.965,39.063,0.093,75.058,6.43,9.855,5.718,94.282,6423,2431
36005036400,36,005,Bronx,036400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60313,3.997,81.953,0.0,14.545,3.626,18.294,51.203,48.797,2427,873
36005036501,36,005,Bronx,036501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54097,5.486,63.292,0.0,40.394,7.054,8.155,3.183,96.817,4721,1445
36005036502,36,005,Bronx,036502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26886,13.492,36.918,0.235,71.49,7.939,4.732,6.57,93.43,2557,761
36005036700,36,005,Bronx,036700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31815,5.176,46.165,0.076,61.277,4.307,4.571,14.863,85.137,2647,767
36005036800,36,005,Bronx,036800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71875,2.7,61.281,1.236,22.471,12.449,16.384,58.085,41.915,2185,637
36005036901,36,005,Bronx,036901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16277,11.934,28.343,0.0,72.818,2.597,11.768,11.31,88.69,1810,725
36005036902,36,005,Bronx,036902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21976,9.801,62.781,0.0,45.769,12.651,8.636,5.183,94.817,2316,849
36005037000,36,005,Bronx,037000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113182,6.059,72.89,9.829,14.048,5.745,13.6,59.317,40.683,2228,644
36005037100,36,005,Bronx,037100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22791,4.686,44.63,0.0,62.386,8.283,20.947,10.0,90.0,3948,1720
36005037200,36,005,Bronx,037200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69972,7.782,45.529,4.302,40.889,6.622,13.05,31.449,68.551,2069,849
36005037300,36,005,Bronx,037300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51283,1.551,49.854,0.0,64.537,5.268,10.075,10.732,89.268,6511,2255
36005037400,36,005,Bronx,037400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35884,10.332,41.273,2.293,59.887,6.798,13.191,14.444,85.556,3707,1530
36005037504,36,005,Bronx,037504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44198,17.097,42.182,0.0,59.41,8.64,11.381,3.294,96.706,3831,1457
36005037600,36,005,Bronx,037600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70429,7.911,40.693,6.98,43.071,5.481,18.769,32.095,67.905,1934,754
36005037800,36,005,Bronx,037800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65500,6.238,53.565,0.0,45.667,3.841,11.862,17.526,82.474,3254,1164
36005037900,36,005,Bronx,037900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46430,2.811,68.177,0.0,50.745,13.208,6.973,5.083,94.917,6511,2046
36005038000,36,005,Bronx,038000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46250,5.342,64.193,0.76,28.364,3.04,18.06,33.165,66.835,4474,1975
36005038100,36,005,Bronx,038100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44741,19.707,47.682,1.83,63.256,9.935,12.578,2.984,97.016,7378,2614
36005038200,36,005,Bronx,038200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85972,5.642,77.6,1.394,22.944,4.997,20.054,53.75,46.25,2942,960
36005038301,36,005,Bronx,038301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43900,5.4,20.806,3.364,74.052,4.414,5.4,1.806,98.194,4667,1550
36005038303,36,005,Bronx,038303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23958,0.856,49.848,0.0,48.882,3.977,9.279,2.31,97.69,3621,1169
36005038304,36,005,Bronx,038304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22551,0.769,55.865,0.481,50.048,5.337,7.115,5.933,94.067,2080,809
